State,age,gender,district_of_residence,district_inhabitant_count,district_cities_count,district_urban_inhabitant_ratio,district_average_salary,district_mun_inhabitant_count_499,district_mun_inhabitant_count_1999,district_mun_inhabitant_count_9999,district_mun_inhabitant_count_infinite,district_enterprenuer_per_1000,district_crimes_count,district_unemployment_rate,owns_account,tenure,f_statement_issuance,branch_location,orders_count,insurance_payment,household_payment,lease_payment,loan_payment,has_credit_card,transaction_count,withdraw_transactions,credit_transactions,credit_card_withdrawals,credit_in_cash,collections_from_other_banks,cash_withdrawals,remittance_to_other_banks,has_had_loan,max_loan_amount,max_loan_duration,loan_pay_success,loan_pay_failure,in_loan_debt,year_of_last_transaction,year_of_last_credit
1,27.0,1,4,387570.0,1.0,100.0,9897.0,0.0,0.0,0.0,1.0,140.0,37417.0,1.78,1,6.0,1,4,1.0,0,1,0,0,0,372.0,219.0,153.0,0.0,87.0,0.0,157.0,62.0,0,0.0,0.0,0,0,0,98.0,98.0
0,51.0,0,67,117897.0,6.0,53.8,8814.0,139.0,28.0,5.0,1.0,107.0,4171.0,5.25,1,3.0,1,67,2.0,0,1,0,0,0,203.0,123.0,80.0,0.0,48.0,0.0,68.0,55.0,0,0.0,0.0,0,0,0,98.0,98.0
0,71.0,0,72,148545.0,4.0,53.5,8909.0,8.0,35.0,12.0,3.0,113.0,7050.0,4.785,1,3.0,1,72,2.0,0,1,0,0,0,172.0,113.0,59.0,0.0,1.0,31.0,61.0,52.0,0,0.0,0.0,0,0,0,98.0,98.0
0,42.0,1,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,1,3.0,1,43,2.0,0,1,0,1,0,162.0,107.0,55.0,0.0,29.0,0.0,73.0,34.0,1,68124.0,12.0,1,0,0,98.0,98.0
0,78.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,4.0,1,17,1.0,0,1,0,0,0,255.0,158.0,97.0,0.0,1.0,48.0,115.0,43.0,0,0.0,0.0,0,0,0,98.0,98.0
0,78.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,0,4.0,1,17,1.0,0,1,0,0,0,255.0,158.0,97.0,0.0,1.0,48.0,115.0,43.0,0,0.0,0.0,0,0,0,98.0,98.0
0,60.0,1,30,108871.0,6.0,62.1,8444.0,41.0,29.0,7.0,2.0,106.0,4900.0,3.355,1,4.0,1,30,1.0,0,1,0,0,0,188.0,105.0,83.0,0.0,1.0,43.0,66.0,39.0,0,0.0,0.0,0,0,0,98.0,98.0
0,53.0,0,30,108871.0,6.0,62.1,8444.0,41.0,29.0,7.0,2.0,106.0,4900.0,3.355,0,4.0,1,30,1.0,0,1,0,0,0,188.0,105.0,83.0,0.0,1.0,43.0,66.0,39.0,0,0.0,0.0,0,0,0,98.0,98.0
0,31.0,1,54,107870.0,6.0,58.0,8754.0,84.0,29.0,6.0,1.0,137.0,7672.0,4.07,1,4.0,1,54,3.0,1,1,0,0,0,279.0,192.0,87.0,0.0,1.0,43.0,77.0,115.0,0,0.0,0.0,0,0,0,98.0,98.0
1,60.0,1,39,161227.0,10.0,69.7,8678.0,5.0,35.0,11.0,4.0,102.0,9575.0,5.75,1,5.0,0,39,1.0,0,0,1,0,0,321.0,171.0,150.0,0.0,92.0,0.0,171.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,37.0,0,32,159617.0,9.0,85.2,9198.0,29.0,19.0,8.0,1.0,131.0,11928.0,3.805,1,4.0,1,32,1.0,0,1,0,0,0,222.0,131.0,91.0,0.0,51.0,0.0,95.0,36.0,0,0.0,0.0,0,0,0,98.0,98.0
0,36.0,1,32,159617.0,9.0,85.2,9198.0,29.0,19.0,8.0,1.0,131.0,11928.0,3.805,0,4.0,1,32,1.0,0,1,0,0,0,222.0,131.0,91.0,0.0,51.0,0.0,95.0,36.0,0,0.0,0.0,0,0,0,98.0,98.0
0,19.0,1,47,67298.0,7.0,43.8,8561.0,71.0,19.0,10.0,0.0,110.0,2156.0,0.97,1,6.0,1,17,0.0,0,0,0,0,1,94.0,13.0,81.0,0.0,52.0,0.0,13.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,46.0,1,66,128118.0,8.0,85.3,9317.0,9.0,16.0,6.0,3.0,97.0,13821.0,6.78,1,3.0,1,66,2.0,0,1,0,0,0,143.0,89.0,54.0,0.0,29.0,0.0,49.0,40.0,0,0.0,0.0,0,0,0,98.0,98.0
1,47.0,1,2,107911.0,7.0,50.9,8240.0,88.0,33.0,6.0,2.0,99.0,3753.0,3.045,1,6.0,1,2,3.0,0,1,1,0,0,406.0,254.0,152.0,0.0,87.0,0.0,146.0,108.0,0,0.0,0.0,0,0,0,98.0,98.0
1,54.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,5.0,1,17,2.0,0,1,0,0,1,378.0,233.0,145.0,25.0,33.0,56.0,105.0,103.0,0,0.0,0.0,0,0,0,98.0,98.0
1,63.0,1,36,112065.0,8.0,69.4,11277.0,95.0,19.0,7.0,1.0,127.0,10166.0,1.345,1,6.0,1,15,2.0,0,1,0,0,1,563.0,358.0,205.0,16.0,136.0,0.0,212.0,130.0,0,0.0,0.0,0,0,0,98.0,98.0
1,68.0,0,36,112065.0,8.0,69.4,11277.0,95.0,19.0,7.0,1.0,127.0,10166.0,1.345,0,6.0,1,15,2.0,0,1,0,0,0,563.0,358.0,205.0,16.0,136.0,0.0,212.0,130.0,0,0.0,0.0,0,0,0,98.0,98.0
1,24.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,6.0,1,17,2.0,0,1,0,0,0,445.0,289.0,156.0,0.0,90.0,0.0,165.0,124.0,0,0.0,0.0,0,0,0,98.0,98.0
0,32.0,1,10,87419.0,9.0,85.5,8624.0,21.0,11.0,4.0,3.0,102.0,6077.0,2.225,1,2.0,1,10,1.0,0,1,0,0,1,96.0,59.0,37.0,2.0,19.0,0.0,43.0,14.0,0,0.0,0.0,0,0,0,98.0,98.0
0,20.0,0,12,105606.0,7.0,53.0,8254.0,77.0,26.0,7.0,2.0,97.0,4491.0,3.275,1,3.0,1,12,0.0,0,0,0,0,0,55.0,12.0,43.0,0.0,22.0,0.0,12.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,25.0,1,12,105606.0,7.0,53.0,8254.0,77.0,26.0,7.0,2.0,97.0,4491.0,3.275,0,3.0,1,12,0.0,0,0,0,0,0,55.0,12.0,43.0,0.0,22.0,0.0,12.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,75.0,1,34,85852.0,4.0,59.8,8965.0,41.0,23.0,4.0,2.0,104.0,5475.0,7.655,1,6.0,1,26,1.0,0,1,0,0,0,327.0,206.0,121.0,0.0,1.0,62.0,148.0,58.0,0,0.0,0.0,0,0,0,98.0,98.0
1,79.0,0,34,85852.0,4.0,59.8,8965.0,41.0,23.0,4.0,2.0,104.0,5475.0,7.655,0,6.0,1,26,1.0,0,1,0,0,0,327.0,206.0,121.0,0.0,1.0,62.0,148.0,58.0,0,0.0,0.0,0,0,0,98.0,98.0
0,34.0,0,71,139012.0,10.0,61.9,8363.0,59.0,41.0,8.0,3.0,108.0,5363.0,3.005,1,3.0,0,71,0.0,0,0,0,0,0,219.0,128.0,91.0,0.0,58.0,0.0,128.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,74.0,0,8,177686.0,9.0,74.8,10045.0,69.0,27.0,10.0,1.0,135.0,12899.0,1.565,1,2.0,1,8,2.0,0,1,0,0,0,107.0,68.0,39.0,0.0,1.0,21.0,36.0,32.0,0,0.0,0.0,0,0,0,98.0,98.0
1,42.0,1,75,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,1,6.0,1,75,1.0,0,1,0,0,0,383.0,245.0,138.0,0.0,73.0,0.0,184.0,61.0,0,0.0,0.0,0,0,0,98.0,98.0
1,39.0,0,75,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,0,6.0,1,75,1.0,0,1,0,0,0,383.0,245.0,138.0,0.0,73.0,0.0,184.0,61.0,0,0.0,0.0,0,0,0,98.0,98.0
1,24.0,0,64,103347.0,7.0,67.0,9104.0,87.0,16.0,7.0,1.0,123.0,4653.0,1.79,1,6.0,1,64,3.0,1,1,0,0,0,425.0,302.0,123.0,0.0,1.0,63.0,125.0,177.0,0,0.0,0.0,0,0,0,98.0,98.0
1,28.0,1,64,103347.0,7.0,67.0,9104.0,87.0,16.0,7.0,1.0,123.0,4653.0,1.79,0,6.0,1,64,3.0,1,1,0,0,0,425.0,302.0,123.0,0.0,1.0,63.0,125.0,177.0,0,0.0,0.0,0,0,0,98.0,98.0
0,53.0,0,33,114006.0,9.0,62.3,9065.0,71.0,26.0,6.0,2.0,123.0,8313.0,4.925,1,4.0,1,33,1.0,0,0,1,0,1,215.0,118.0,97.0,1.0,57.0,0.0,117.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,29.0,0,60,94812.0,10.0,81.8,9650.0,15.0,13.0,8.0,2.0,100.0,5789.0,3.525,1,4.0,1,60,1.0,0,1,0,0,1,214.0,130.0,84.0,1.0,43.0,0.0,92.0,37.0,0,0.0,0.0,0,0,0,98.0,98.0
0,35.0,1,36,112065.0,8.0,69.4,11277.0,95.0,19.0,7.0,1.0,127.0,10166.0,1.345,1,3.0,1,36,1.0,0,1,0,0,0,118.0,62.0,56.0,0.0,4.0,26.0,41.0,21.0,0,0.0,0.0,0,0,0,98.0,98.0
0,56.0,0,2,107911.0,7.0,50.9,8240.0,88.0,33.0,6.0,2.0,99.0,3753.0,3.045,1,3.0,1,2,4.0,1,1,0,0,0,217.0,158.0,59.0,0.0,31.0,0.0,62.0,96.0,0,0.0,0.0,0,0,0,98.0,98.0
0,47.0,1,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,1,4.0,1,43,1.0,0,0,0,1,0,260.0,150.0,110.0,0.0,2.0,36.0,141.0,9.0,1,94512.0,12.0,0,1,0,98.0,98.0
0,25.0,1,62,127369.0,7.0,51.2,8369.0,31.0,32.0,13.0,2.0,107.0,6543.0,5.305,1,2.0,1,62,1.0,0,1,0,0,0,75.0,43.0,32.0,0.0,17.0,0.0,32.0,11.0,0,0.0,0.0,0,0,0,98.0,98.0
1,57.0,1,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,1,5.0,1,43,2.0,0,1,0,0,0,347.0,228.0,119.0,0.0,65.0,0.0,128.0,100.0,0,0.0,0.0,0,0,0,98.0,98.0
0,36.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,2.0,1,17,3.0,1,1,0,0,0,69.0,36.0,33.0,0.0,21.0,0.0,12.0,24.0,0,0.0,0.0,0,0,0,98.0,98.0
0,30.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,0,2.0,1,17,3.0,1,1,0,0,0,69.0,36.0,33.0,0.0,21.0,0.0,12.0,24.0,0,0.0,0.0,0,0,0,98.0,98.0
1,39.0,0,46,70699.0,4.0,65.3,8968.0,60.0,13.0,2.0,1.0,131.0,3650.0,3.09,1,6.0,1,32,0.0,0,0,0,0,0,331.0,197.0,134.0,0.0,68.0,0.0,197.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,44.0,1,46,70699.0,4.0,65.3,8968.0,60.0,13.0,2.0,1.0,131.0,3650.0,3.09,0,6.0,1,32,0.0,0,0,0,0,0,331.0,197.0,134.0,0.0,68.0,0.0,197.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,48.0,0,27,149893.0,6.0,67.4,9753.0,63.0,29.0,6.0,2.0,109.0,11136.0,4.845,1,3.0,1,27,0.0,0,0,0,0,0,158.0,84.0,74.0,0.0,38.0,0.0,84.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,19.0,0,38,112709.0,10.0,73.5,8369.0,48.0,20.0,7.0,3.0,117.0,5472.0,2.05,1,5.0,2,38,1.0,0,1,0,0,1,271.0,154.0,117.0,3.0,70.0,0.0,109.0,42.0,0,0.0,0.0,0,0,0,98.0,98.0
0,33.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,3.0,1,17,2.0,0,1,0,0,0,190.0,124.0,66.0,0.0,34.0,0.0,69.0,55.0,0,0.0,0.0,0,0,0,98.0,98.0
0,69.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,2.0,1,17,1.0,0,1,0,0,0,70.0,40.0,30.0,0.0,1.0,16.0,28.0,12.0,0,0.0,0.0,0,0,0,98.0,98.0
0,17.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,3.0,1,17,0.0,0,0,0,0,0,139.0,54.0,85.0,0.0,60.0,0.0,54.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,61.0,1,15,228848.0,6.0,57.2,9893.0,15.0,40.0,18.0,2.0,96.0,11510.0,4.40499999999999,1,6.0,1,15,1.0,0,1,0,0,0,364.0,224.0,140.0,0.0,71.0,0.0,160.0,64.0,0,0.0,0.0,0,0,0,98.0,98.0
1,45.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,6.0,1,75,1.0,0,1,0,0,0,366.0,211.0,155.0,0.0,88.0,0.0,148.0,63.0,0,0.0,0.0,0,0,0,98.0,98.0
0,32.0,1,19,161854.0,6.0,76.3,9425.0,73.0,21.0,6.0,1.0,125.0,7976.0,2.11,1,3.0,1,19,1.0,0,1,0,0,0,146.0,81.0,65.0,0.0,1.0,32.0,53.0,28.0,0,0.0,0.0,0,0,0,98.0,98.0
0,24.0,1,36,112065.0,8.0,69.4,11277.0,95.0,19.0,7.0,1.0,127.0,10166.0,1.345,1,3.0,1,36,1.0,0,1,0,0,0,232.0,136.0,96.0,0.0,62.0,0.0,107.0,29.0,0,0.0,0.0,0,0,0,98.0,98.0
1,29.0,1,46,70699.0,4.0,65.3,8968.0,60.0,13.0,2.0,1.0,131.0,3650.0,3.09,1,6.0,1,46,1.0,0,1,0,0,0,384.0,253.0,131.0,0.0,66.0,0.0,193.0,60.0,0,0.0,0.0,0,0,0,98.0,98.0
0,71.0,0,4,387570.0,1.0,100.0,9897.0,0.0,0.0,0.0,1.0,140.0,37417.0,1.78,1,5.0,1,4,1.0,0,1,0,0,0,259.0,160.0,99.0,0.0,1.0,51.0,114.0,46.0,0,0.0,0.0,0,0,0,98.0,98.0
1,46.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,5.0,1,17,2.0,0,1,0,0,0,374.0,250.0,124.0,0.0,69.0,0.0,148.0,102.0,0,0.0,0.0,0,0,0,98.0,98.0
0,20.0,1,50,51428.0,4.0,52.7,8402.0,50.0,11.0,3.0,1.0,120.0,2098.0,3.55499999999999,1,3.0,1,50,0.0,0,0,0,0,1,123.0,72.0,51.0,3.0,1.0,25.0,69.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,80.0,0,22,77917.0,5.0,53.5,8390.0,85.0,19.0,6.0,1.0,132.0,4202.0,2.585,1,3.0,1,22,1.0,0,1,0,0,0,115.0,68.0,47.0,0.0,1.0,25.0,48.0,20.0,0,0.0,0.0,0,0,0,98.0,98.0
0,73.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,6.0,1,17,1.0,0,1,0,0,0,277.0,160.0,117.0,0.0,1.0,60.0,105.0,55.0,0,0.0,0.0,0,0,0,98.0,98.0
0,35.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,2.0,1,17,5.0,1,1,0,1,1,155.0,119.0,36.0,2.0,2.0,17.0,65.0,52.0,1,276084.0,36.0,0,0,0,98.0,98.0
0,20.0,0,53,138032.0,5.0,64.6,8819.0,67.0,30.0,4.0,2.0,99.0,8568.0,5.52,1,3.0,1,53,1.0,0,1,0,0,1,184.0,105.0,79.0,8.0,46.0,0.0,69.0,28.0,0,0.0,0.0,0,0,0,98.0,98.0
0,39.0,1,6,106054.0,6.0,63.1,8110.0,38.0,25.0,6.0,2.0,109.0,6323.0,6.16,1,3.0,1,6,2.0,0,1,0,0,1,229.0,161.0,68.0,4.0,2.0,33.0,101.0,56.0,0,0.0,0.0,0,0,0,98.0,98.0
0,25.0,0,2,107911.0,7.0,50.9,8240.0,88.0,33.0,6.0,2.0,99.0,3753.0,3.045,1,4.0,1,2,0.0,0,0,0,0,0,213.0,119.0,94.0,0.0,48.0,0.0,119.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,19.0,1,2,107911.0,7.0,50.9,8240.0,88.0,33.0,6.0,2.0,99.0,3753.0,3.045,0,4.0,1,2,0.0,0,0,0,0,0,213.0,119.0,94.0,0.0,48.0,0.0,119.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,26.0,1,57,45714.0,6.0,55.6,8843.0,52.0,10.0,5.0,1.0,113.0,1706.0,3.21,1,6.0,1,57,0.0,0,0,0,0,0,325.0,187.0,138.0,0.0,73.0,0.0,187.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,32.0,1,52,75637.0,7.0,36.5,9622.0,35.0,36.0,9.0,0.0,154.0,7004.0,0.52,1,2.0,2,52,1.0,0,0,0,1,0,80.0,38.0,42.0,0.0,22.0,0.0,38.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,51.0,0,39,161227.0,10.0,69.7,8678.0,5.0,35.0,11.0,4.0,102.0,9575.0,5.75,1,2.0,1,39,2.0,0,1,0,1,1,87.0,56.0,31.0,0.0,1.0,15.0,46.0,10.0,0,0.0,0.0,0,0,0,98.0,98.0
0,19.0,0,8,177686.0,9.0,74.8,10045.0,69.0,27.0,10.0,1.0,135.0,12899.0,1.565,1,3.0,1,8,1.0,0,1,0,0,0,170.0,104.0,66.0,0.0,34.0,0.0,76.0,28.0,0,0.0,0.0,0,0,0,98.0,98.0
1,34.0,0,64,103347.0,7.0,67.0,9104.0,87.0,16.0,7.0,1.0,123.0,4653.0,1.79,1,6.0,1,64,3.0,1,1,0,0,1,545.0,366.0,179.0,7.0,39.0,70.0,163.0,196.0,0,0.0,0.0,0,0,0,98.0,98.0
0,51.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,4.0,1,17,0.0,0,0,0,0,0,177.0,102.0,75.0,0.0,38.0,0.0,102.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,52.0,0,32,159617.0,9.0,85.2,9198.0,29.0,19.0,8.0,1.0,131.0,11928.0,3.805,1,2.0,1,32,1.0,0,1,0,0,0,124.0,75.0,49.0,0.0,26.0,0.0,56.0,19.0,0,0.0,0.0,0,0,0,98.0,98.0
0,72.0,0,56,53921.0,2.0,41.3,8598.0,61.0,22.0,1.0,1.0,123.0,3472.0,3.01499999999999,1,4.0,1,56,2.0,0,1,0,0,0,223.0,148.0,75.0,0.0,1.0,37.0,84.0,64.0,0,0.0,0.0,0,0,0,98.0,98.0
1,49.0,0,30,108871.0,6.0,62.1,8444.0,41.0,29.0,7.0,2.0,106.0,4900.0,3.355,1,6.0,1,53,2.0,0,1,0,0,0,403.0,269.0,134.0,0.0,70.0,0.0,149.0,120.0,0,0.0,0.0,0,0,0,98.0,98.0
1,23.0,0,60,94812.0,10.0,81.8,9650.0,15.0,13.0,8.0,2.0,100.0,5789.0,3.525,1,5.0,1,60,0.0,0,0,0,0,0,362.0,162.0,200.0,0.0,142.0,0.0,162.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,42.0,1,66,128118.0,8.0,85.3,9317.0,9.0,16.0,6.0,3.0,97.0,13821.0,6.78,1,3.0,1,66,0.0,0,0,0,0,0,147.0,79.0,68.0,0.0,35.0,0.0,79.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,43.0,1,21,42821.0,3.0,48.4,8173.0,4.0,13.0,5.0,1.0,124.0,1358.0,3.505,1,6.0,1,74,3.0,1,1,0,0,0,459.0,336.0,123.0,0.0,62.0,0.0,166.0,170.0,0,0.0,0.0,0,0,0,98.0,98.0
1,79.0,0,28,88757.0,10.0,61.7,8554.0,60.0,33.0,3.0,2.0,113.0,4040.0,2.575,1,6.0,1,28,1.0,0,1,0,0,0,286.0,163.0,123.0,0.0,1.0,63.0,104.0,59.0,0,0.0,0.0,0,0,0,98.0,98.0
0,50.0,1,36,112065.0,8.0,69.4,11277.0,95.0,19.0,7.0,1.0,127.0,10166.0,1.345,1,3.0,1,36,4.0,1,1,1,0,0,212.0,135.0,77.0,0.0,50.0,0.0,72.0,63.0,0,0.0,0.0,0,0,0,98.0,98.0
0,42.0,0,60,94812.0,10.0,81.8,9650.0,15.0,13.0,8.0,2.0,100.0,5789.0,3.525,1,3.0,1,60,4.0,1,1,0,0,0,200.0,137.0,63.0,0.0,13.0,25.0,54.0,83.0,0,0.0,0.0,0,0,0,98.0,98.0
0,21.0,0,28,88757.0,10.0,61.7,8554.0,60.0,33.0,3.0,2.0,113.0,4040.0,2.575,1,3.0,1,28,0.0,0,0,0,0,0,53.0,17.0,36.0,0.0,15.0,0.0,17.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,51.0,1,10,87419.0,9.0,85.5,8624.0,21.0,11.0,4.0,3.0,102.0,6077.0,2.225,1,4.0,1,10,0.0,0,0,0,0,1,180.0,97.0,83.0,6.0,43.0,0.0,91.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,48.0,0,10,87419.0,9.0,85.5,8624.0,21.0,11.0,4.0,3.0,102.0,6077.0,2.225,0,4.0,1,10,0.0,0,0,0,0,0,180.0,97.0,83.0,6.0,43.0,0.0,91.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,33.0,1,27,149893.0,6.0,67.4,9753.0,63.0,29.0,6.0,2.0,109.0,11136.0,4.845,1,6.0,1,49,1.0,0,1,0,0,0,389.0,246.0,143.0,0.0,75.0,0.0,182.0,64.0,0,0.0,0.0,0,0,0,98.0,98.0
0,51.0,0,27,149893.0,6.0,67.4,9753.0,63.0,29.0,6.0,2.0,109.0,11136.0,4.845,1,4.0,1,27,1.0,0,1,0,0,0,184.0,105.0,79.0,0.0,1.0,39.0,70.0,35.0,0,0.0,0.0,0,0,0,98.0,98.0
0,42.0,0,69,145688.0,5.0,40.7,8544.0,22.0,41.0,13.0,2.0,109.0,5625.0,1.575,1,3.0,1,69,3.0,1,1,0,0,0,181.0,124.0,57.0,0.0,1.0,30.0,48.0,76.0,0,0.0,0.0,0,0,0,98.0,98.0
1,43.0,0,3,124605.0,8.0,46.0,8772.0,11.0,42.0,14.0,1.0,126.0,6012.0,4.835,1,6.0,1,3,2.0,0,1,0,0,0,411.0,251.0,160.0,0.0,32.0,64.0,132.0,119.0,0,0.0,0.0,0,0,0,98.0,98.0
0,48.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,4.0,1,17,1.0,0,1,0,0,0,175.0,100.0,75.0,0.0,1.0,37.0,67.0,33.0,0,0.0,0.0,0,0,0,98.0,98.0
0,19.0,1,45,74062.0,7.0,61.4,8114.0,99.0,15.0,4.0,2.0,119.0,2184.0,2.5,1,4.0,1,45,0.0,0,0,0,0,0,270.0,116.0,154.0,0.0,109.0,0.0,116.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,27.0,0,76,114200.0,4.0,43.7,8403.0,101.0,41.0,4.0,1.0,105.0,4875.0,5.73,1,3.0,2,76,1.0,0,1,0,0,0,187.0,110.0,77.0,0.0,44.0,0.0,81.0,29.0,0,0.0,0.0,0,0,0,98.0,98.0
1,28.0,0,56,53921.0,2.0,41.3,8598.0,61.0,22.0,1.0,1.0,123.0,3472.0,3.01499999999999,1,6.0,1,56,1.0,0,1,0,0,0,377.0,247.0,130.0,0.0,66.0,0.0,188.0,59.0,0,0.0,0.0,0,0,0,98.0,98.0
1,35.0,1,56,53921.0,2.0,41.3,8598.0,61.0,22.0,1.0,1.0,123.0,3472.0,3.01499999999999,0,6.0,1,56,1.0,0,1,0,0,0,377.0,247.0,130.0,0.0,66.0,0.0,188.0,59.0,0,0.0,0.0,0,0,0,98.0,98.0
0,19.0,0,1,75232.0,5.0,41.7,8980.0,55.0,26.0,4.0,1.0,111.0,5637.0,2.08,1,2.0,1,1,2.0,0,1,0,0,1,77.0,40.0,37.0,3.0,23.0,0.0,18.0,19.0,0,0.0,0.0,0,0,0,98.0,98.0
0,54.0,1,52,75637.0,7.0,36.5,9622.0,35.0,36.0,9.0,0.0,154.0,7004.0,0.52,1,2.0,1,52,0.0,0,0,0,0,1,66.0,36.0,30.0,1.0,2.0,14.0,35.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,46.0,0,22,77917.0,5.0,53.5,8390.0,85.0,19.0,6.0,1.0,132.0,4202.0,2.585,1,6.0,1,29,0.0,0,0,0,0,0,272.0,157.0,115.0,0.0,68.0,0.0,157.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,51.0,1,22,77917.0,5.0,53.5,8390.0,85.0,19.0,6.0,1.0,132.0,4202.0,2.585,1,6.0,1,22,2.0,0,1,0,0,0,438.0,289.0,149.0,0.0,81.0,0.0,161.0,128.0,0,0.0,0.0,0,0,0,98.0,98.0
0,73.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,2.0,1,17,1.0,0,1,0,0,0,88.0,49.0,39.0,0.0,1.0,21.0,33.0,16.0,0,0.0,0.0,0,0,0,98.0,98.0
0,74.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,0,2.0,1,17,1.0,0,1,0,0,0,88.0,49.0,39.0,0.0,1.0,21.0,33.0,16.0,0,0.0,0.0,0,0,0,98.0,98.0
0,35.0,1,1,75232.0,5.0,41.7,8980.0,55.0,26.0,4.0,1.0,111.0,5637.0,2.08,1,3.0,1,1,2.0,0,1,0,1,0,164.0,106.0,58.0,0.0,32.0,0.0,72.0,34.0,1,19248.0,12.0,1,0,0,98.0,98.0
0,28.0,0,1,75232.0,5.0,41.7,8980.0,55.0,26.0,4.0,1.0,111.0,5637.0,2.08,0,3.0,1,1,2.0,0,1,0,1,0,164.0,106.0,58.0,0.0,32.0,0.0,72.0,34.0,1,19248.0,12.0,1,0,0,98.0,98.0
0,54.0,0,62,127369.0,7.0,51.2,8369.0,31.0,32.0,13.0,2.0,107.0,6543.0,5.305,1,4.0,1,62,2.0,0,1,1,0,0,248.0,143.0,105.0,0.0,66.0,0.0,111.0,32.0,0,0.0,0.0,0,0,0,98.0,98.0
0,34.0,0,24,93931.0,8.0,56.9,8427.0,74.0,21.0,10.0,1.0,107.0,3787.0,1.33,1,2.0,1,24,2.0,0,1,0,0,0,132.0,85.0,47.0,0.0,25.0,0.0,50.0,35.0,0,0.0,0.0,0,0,0,98.0,98.0
0,29.0,1,24,93931.0,8.0,56.9,8427.0,74.0,21.0,10.0,1.0,107.0,3787.0,1.33,0,2.0,1,24,2.0,0,1,0,0,0,132.0,85.0,47.0,0.0,25.0,0.0,50.0,35.0,0,0.0,0.0,0,0,0,98.0,98.0
