client_id,State,district_id,age,gender,district_of_residence,district_inhabitant_count,district_cities_count,district_urban_inhabitant_ratio,district_average_salary,district_mun_inhabitant_count_499,district_mun_inhabitant_count_1999,district_mun_inhabitant_count_9999,district_mun_inhabitant_count_infinite,district_enterprenuer_per_1000,district_crimes_count,district_unemployment_rate,owns_account,account_id,tenure,f_statement_issuance,branch_location_id,branch_location,orders_count,insurance_payment,household_payment,lease_payment,loan_payment,disp_id,has_credit_card,transaction_count,withdraw_transactions,credit_transactions,credit_card_withdrawals,credit_in_cash,collections_from_other_banks,cash_withdrawals,remittance_to_other_banks,has_had_loan,max_loan_amount,max_loan_duration,loan_pay_success,loan_pay_failure,in_loan_debt,year_of_last_transaction,year_of_last_credit
4925.0,0,45.0,48.0,M,Jicin,77917.0,5.0,53.5,8390.0,85.0,19.0,6.0,1.0,132.0,4202.0,2.585,True,4088.0,3.0,monthly,45.0,Jicin,4.0,True,True,True,False,4925.0,False,251.0,175.0,76.0,0.0,42.0,0.0,91.0,84.0,False,0.0,0.0,False,False,False,98.0,98.0
4927.0,0,72.0,44.0,F,Olomouc,226122.0,4.0,62.6,8994.0,32.0,50.0,7.0,4.0,110.0,18880.0,4.295,True,4090.0,3.0,monthly,72.0,Olomouc,0.0,False,False,False,False,4927.0,False,28.0,14.0,14.0,0.0,13.0,0.0,14.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4928.0,0,9.0,23.0,M,Nymburk,81344.0,6.0,55.3,8899.0,61.0,23.0,4.0,2.0,149.0,5474.0,3.68,True,4091.0,2.0,monthly,9.0,Nymburk,3.0,False,True,True,False,4928.0,False,105.0,66.0,39.0,0.0,22.0,0.0,40.0,26.0,False,0.0,0.0,False,False,False,98.0,98.0
4929.0,0,74.0,56.0,M,Ostrava - mesto,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,True,4092.0,3.0,monthly,74.0,Ostrava - mesto,0.0,False,False,False,False,4929.0,True,145.0,76.0,69.0,2.0,36.0,0.0,74.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4930.0,0,1.0,18.0,M,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,4093.0,6.0,monthly,1.0,Hl.m. Praha,0.0,False,False,False,False,4930.0,False,316.0,156.0,160.0,0.0,91.0,0.0,156.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4937.0,1,54.0,39.0,F,Brno - mesto,387570.0,1.0,100.0,9897.0,0.0,0.0,0.0,1.0,140.0,37417.0,1.78,True,4099.0,3.0,monthly,54.0,Brno - mesto,4.0,True,True,False,True,4937.0,True,255.0,192.0,63.0,2.0,32.0,0.0,92.0,98.0,True,41856.0,48.0,False,False,False,98.0,98.0
4941.0,1,60.0,20.0,F,Prostejov,110643.0,4.0,51.9,8441.0,49.0,41.0,4.0,1.0,115.0,4131.0,3.965,True,4102.0,3.0,monthly,60.0,Prostejov,0.0,False,False,False,False,4941.0,True,46.0,17.0,29.0,2.0,12.0,0.0,15.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4942.0,0,38.0,40.0,M,Louny,85852.0,4.0,59.8,8965.0,41.0,23.0,4.0,2.0,104.0,5475.0,7.655,True,4103.0,4.0,monthly,38.0,Louny,0.0,False,False,False,False,4942.0,False,271.0,148.0,123.0,0.0,75.0,0.0,148.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4944.0,1,58.0,17.0,M,Jihlava,109164.0,4.0,63.6,8757.0,98.0,16.0,6.0,1.0,96.0,4683.0,3.665,True,4105.0,4.0,monthly,58.0,Jihlava,0.0,False,False,False,False,4944.0,True,270.0,112.0,158.0,5.0,114.0,0.0,107.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4949.0,0,54.0,17.0,M,Brno - mesto,387570.0,1.0,100.0,9897.0,0.0,0.0,0.0,1.0,140.0,37417.0,1.78,True,4109.0,4.0,monthly,54.0,Brno - mesto,0.0,False,False,False,False,4949.0,False,244.0,91.0,153.0,0.0,106.0,0.0,91.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4956.0,0,6.0,53.0,M,Kutna Hora,77963.0,4.0,51.5,8546.0,60.0,23.0,4.0,2.0,126.0,5760.0,3.485,True,4116.0,2.0,monthly,6.0,Kutna Hora,2.0,False,True,False,True,4956.0,False,94.0,52.0,42.0,0.0,27.0,0.0,36.0,16.0,True,151200.0,36.0,False,False,False,98.0,98.0
4959.0,1,77.0,20.0,M,Vsetin,148545.0,4.0,53.5,8909.0,8.0,35.0,12.0,3.0,113.0,7050.0,4.785,True,4119.0,6.0,monthly,77.0,Vsetin,0.0,False,False,False,False,4959.0,False,317.0,151.0,166.0,0.0,104.0,0.0,151.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4961.0,0,54.0,17.0,M,Brno - mesto,387570.0,1.0,100.0,9897.0,0.0,0.0,0.0,1.0,140.0,37417.0,1.78,True,4121.0,4.0,monthly,54.0,Brno - mesto,0.0,False,False,False,False,4961.0,False,216.0,109.0,107.0,0.0,64.0,0.0,109.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4968.0,1,50.0,61.0,M,Svitavy,102609.0,6.0,52.0,8187.0,75.0,33.0,2.0,3.0,94.0,4257.0,5.14,True,4127.0,3.0,monthly,50.0,Svitavy,4.0,True,True,False,True,4968.0,False,142.0,105.0,37.0,0.0,16.0,0.0,51.0,54.0,True,100800.0,24.0,False,False,True,98.0,98.0
4969.0,0,64.0,31.0,F,Zlin,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,True,4128.0,2.0,monthly,64.0,Zlin,0.0,False,False,False,False,4969.0,False,78.0,42.0,36.0,0.0,21.0,0.0,42.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4972.0,0,70.0,22.0,F,Karvina,285387.0,7.0,89.9,10177.0,0.0,2.0,8.0,5.0,81.0,19986.0,7.18999999999999,True,4130.0,2.0,monthly,70.0,Karvina,0.0,False,False,False,False,4972.0,False,74.0,34.0,40.0,0.0,22.0,0.0,34.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4974.0,1,5.0,37.0,F,Kolin,95616.0,6.0,51.4,9307.0,65.0,30.0,4.0,1.0,118.0,5656.0,4.14,True,4131.0,5.0,monthly,5.0,Kolin,3.0,False,True,True,False,4974.0,True,436.0,283.0,153.0,0.0,101.0,0.0,183.0,100.0,False,0.0,0.0,False,False,False,98.0,98.0
4975.0,1,5.0,38.0,M,Kolin,95616.0,6.0,51.4,9307.0,65.0,30.0,4.0,1.0,118.0,5656.0,4.14,False,4131.0,5.0,monthly,5.0,Kolin,3.0,False,True,True,False,4975.0,False,436.0,283.0,153.0,0.0,101.0,0.0,183.0,100.0,False,0.0,0.0,False,False,False,98.0,98.0
4976.0,0,36.0,18.0,M,Liberec,159617.0,9.0,85.2,9198.0,29.0,19.0,8.0,1.0,131.0,11928.0,3.805,True,4132.0,2.0,monthly,36.0,Liberec,0.0,False,False,False,False,4976.0,True,29.0,6.0,23.0,0.0,12.0,0.0,6.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4979.0,0,7.0,62.0,M,Melnik,94725.0,6.0,63.4,9920.0,38.0,28.0,1.0,3.0,130.0,9135.0,2.565,True,4134.0,6.0,monthly,7.0,Melnik,2.0,False,True,True,False,4979.0,False,430.0,260.0,170.0,0.0,100.0,0.0,192.0,68.0,False,0.0,0.0,False,False,False,98.0,98.0
4989.0,0,28.0,64.0,M,Plzen - sever,72541.0,8.0,36.9,8594.0,66.0,26.0,10.0,0.0,112.0,3105.0,1.815,True,4140.0,2.0,monthly,28.0,Plzen - sever,0.0,False,False,False,False,4989.0,False,55.0,28.0,27.0,0.0,14.0,0.0,28.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4992.0,1,55.0,27.0,F,Brno - venkov,157042.0,9.0,33.9,8743.0,49.0,70.0,18.0,0.0,111.0,7553.0,2.155,True,4143.0,2.0,monthly,55.0,Brno - venkov,1.0,False,False,True,False,4992.0,False,61.0,29.0,32.0,0.0,17.0,0.0,29.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
4993.0,1,1.0,26.0,F,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,4144.0,3.0,monthly,1.0,Hl.m. Praha,2.0,False,True,False,True,4993.0,False,185.0,110.0,75.0,0.0,48.0,0.0,80.0,30.0,True,212976.0,36.0,False,False,False,98.0,98.0
4994.0,1,1.0,21.0,M,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,False,4144.0,3.0,monthly,1.0,Hl.m. Praha,2.0,False,True,False,True,4994.0,False,185.0,110.0,75.0,0.0,48.0,0.0,80.0,30.0,True,212976.0,36.0,False,False,False,98.0,98.0
5002.0,1,65.0,22.0,F,Znojmo,114200.0,4.0,43.7,8403.0,101.0,41.0,4.0,1.0,105.0,4875.0,5.73,True,4150.0,2.0,monthly,65.0,Znojmo,4.0,True,True,True,False,5002.0,True,119.0,81.0,38.0,2.0,20.0,0.0,40.0,39.0,False,0.0,0.0,False,False,False,98.0,98.0
5010.0,0,42.0,49.0,F,Havlickuv Brod,95907.0,7.0,59.1,8388.0,87.0,25.0,5.0,2.0,87.0,3326.0,2.675,True,4156.0,2.0,monthly,42.0,Havlickuv Brod,0.0,False,False,False,False,5010.0,False,94.0,47.0,47.0,0.0,29.0,0.0,47.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5012.0,1,27.0,27.0,F,Plzen - jih,67298.0,7.0,43.8,8561.0,71.0,19.0,10.0,0.0,110.0,2156.0,0.97,True,4158.0,2.0,monthly,27.0,Plzen - jih,0.0,False,False,False,False,5012.0,True,74.0,39.0,35.0,2.0,3.0,16.0,37.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5013.0,1,1.0,19.0,M,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,4159.0,6.0,monthly,74.0,Ostrava - mesto,0.0,False,False,False,False,5013.0,True,368.0,173.0,195.0,7.0,129.0,0.0,166.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5016.0,0,1.0,53.0,F,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,4161.0,4.0,monthly,1.0,Hl.m. Praha,0.0,False,False,False,False,5016.0,True,218.0,122.0,96.0,2.0,50.0,0.0,120.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5028.0,1,28.0,23.0,M,Plzen - sever,72541.0,8.0,36.9,8594.0,66.0,26.0,10.0,0.0,112.0,3105.0,1.815,True,4171.0,6.0,monthly,28.0,Plzen - sever,2.0,False,True,True,False,5028.0,False,359.0,196.0,163.0,0.0,99.0,0.0,140.0,56.0,False,0.0,0.0,False,False,False,98.0,98.0
5030.0,0,1.0,19.0,M,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,4173.0,6.0,monthly,1.0,Hl.m. Praha,0.0,False,False,False,False,5030.0,False,196.0,98.0,98.0,0.0,37.0,0.0,98.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5046.0,0,1.0,62.0,M,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,4186.0,3.0,monthly,1.0,Hl.m. Praha,2.0,False,True,True,False,5046.0,False,155.0,97.0,58.0,0.0,30.0,0.0,74.0,23.0,False,0.0,0.0,False,False,False,98.0,98.0
5050.0,1,62.0,48.0,M,Uherske Hradiste,145688.0,5.0,40.7,8544.0,22.0,41.0,13.0,2.0,109.0,5625.0,1.575,True,4190.0,4.0,monthly,62.0,Uherske Hradiste,4.0,True,True,False,True,5050.0,False,316.0,210.0,106.0,0.0,67.0,0.0,90.0,120.0,True,405780.0,60.0,False,False,False,98.0,98.0
5056.0,1,67.0,42.0,F,Bruntal,106054.0,6.0,63.1,8110.0,38.0,25.0,6.0,2.0,109.0,6323.0,6.16,True,4195.0,5.0,monthly,67.0,Bruntal,0.0,False,False,False,False,5056.0,False,350.0,199.0,151.0,0.0,95.0,0.0,199.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5067.0,0,21.0,24.0,F,Tabor,103347.0,7.0,67.0,9104.0,87.0,16.0,7.0,1.0,123.0,4653.0,1.79,True,4204.0,3.0,monthly,21.0,Tabor,0.0,False,False,False,False,5067.0,False,57.0,24.0,33.0,0.0,9.0,0.0,24.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5072.0,0,1.0,18.0,F,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,4208.0,2.0,monthly,1.0,Hl.m. Praha,0.0,False,False,False,False,5072.0,False,99.0,43.0,56.0,0.0,35.0,0.0,43.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5081.0,0,1.0,38.0,F,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,4214.0,3.0,monthly,1.0,Hl.m. Praha,0.0,False,False,False,False,5081.0,False,200.0,108.0,92.0,0.0,58.0,0.0,108.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5093.0,1,55.0,50.0,F,Brno - venkov,157042.0,9.0,33.9,8743.0,49.0,70.0,18.0,0.0,111.0,7553.0,2.155,True,4225.0,6.0,monthly,55.0,Brno - venkov,0.0,False,False,False,False,5093.0,False,322.0,187.0,135.0,0.0,68.0,0.0,187.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5107.0,1,50.0,52.0,F,Svitavy,102609.0,6.0,52.0,8187.0,75.0,33.0,2.0,3.0,94.0,4257.0,5.14,True,4237.0,6.0,monthly,18.0,Pisek,1.0,False,False,True,False,5107.0,False,267.0,142.0,125.0,0.0,66.0,0.0,142.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5108.0,1,50.0,55.0,M,Svitavy,102609.0,6.0,52.0,8187.0,75.0,33.0,2.0,3.0,94.0,4257.0,5.14,False,4237.0,6.0,monthly,18.0,Pisek,1.0,False,False,True,False,5108.0,False,267.0,142.0,125.0,0.0,66.0,0.0,142.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5111.0,1,50.0,40.0,M,Svitavy,102609.0,6.0,52.0,8187.0,75.0,33.0,2.0,3.0,94.0,4257.0,5.14,True,4240.0,6.0,monthly,50.0,Svitavy,0.0,False,False,False,False,5111.0,False,362.0,215.0,147.0,0.0,6.0,71.0,215.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5117.0,1,52.0,24.0,M,Usti nad Orlici,139012.0,10.0,61.9,8363.0,59.0,41.0,8.0,3.0,108.0,5363.0,3.005,True,4245.0,5.0,monthly,52.0,Usti nad Orlici,2.0,False,True,True,False,5117.0,True,295.0,178.0,117.0,14.0,61.0,0.0,112.0,52.0,False,0.0,0.0,False,False,False,98.0,98.0
5126.0,0,43.0,34.0,M,Hradec Kralove,161854.0,6.0,76.3,9425.0,73.0,21.0,6.0,1.0,125.0,7976.0,2.11,True,4253.0,3.0,monthly,43.0,Hradec Kralove,2.0,False,True,True,False,5126.0,True,205.0,133.0,72.0,3.0,2.0,35.0,99.0,31.0,False,0.0,0.0,False,False,False,98.0,98.0
5127.0,1,33.0,24.0,F,Decin,133777.0,11.0,84.7,8705.0,24.0,17.0,7.0,3.0,116.0,9509.0,6.68,True,4254.0,6.0,monthly,70.0,Karvina,0.0,False,False,False,False,5127.0,False,310.0,149.0,161.0,0.0,93.0,0.0,149.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5128.0,0,70.0,36.0,M,Karvina,285387.0,7.0,89.9,10177.0,0.0,2.0,8.0,5.0,81.0,19986.0,7.18999999999999,True,4255.0,6.0,weekly,70.0,Karvina,0.0,False,False,False,False,5128.0,True,340.0,212.0,128.0,6.0,4.0,62.0,206.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5132.0,1,51.0,32.0,M,Trutnov,121947.0,11.0,70.5,8541.0,37.0,28.0,7.0,3.0,131.0,7335.0,2.74,True,4258.0,4.0,monthly,51.0,Trutnov,0.0,False,False,False,False,5132.0,True,190.0,100.0,90.0,4.0,50.0,0.0,96.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5133.0,1,66.0,40.0,F,Zdar nad Sazavou,125832.0,5.0,48.3,8512.0,151.0,41.0,2.0,3.0,102.0,4350.0,3.815,True,4259.0,5.0,monthly,66.0,Zdar nad Sazavou,3.0,False,True,False,True,5133.0,False,458.0,343.0,115.0,0.0,1.0,57.0,214.0,129.0,True,79632.0,24.0,True,False,False,98.0,98.0
5134.0,1,58.0,32.0,F,Jihlava,109164.0,4.0,63.6,8757.0,98.0,16.0,6.0,1.0,96.0,4683.0,3.665,True,4260.0,6.0,monthly,56.0,Breclav,2.0,False,True,False,True,5134.0,False,365.0,238.0,127.0,0.0,3.0,62.0,126.0,112.0,True,244560.0,60.0,False,False,False,98.0,98.0
5137.0,0,5.0,20.0,M,Kolin,95616.0,6.0,51.4,9307.0,65.0,30.0,4.0,1.0,118.0,5656.0,4.14,True,4263.0,4.0,monthly,5.0,Kolin,0.0,False,False,False,False,5137.0,False,126.0,63.0,63.0,0.0,24.0,0.0,63.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5138.0,1,45.0,25.0,F,Jicin,77917.0,5.0,53.5,8390.0,85.0,19.0,6.0,1.0,132.0,4202.0,2.585,True,4264.0,6.0,monthly,28.0,Plzen - sever,0.0,False,False,False,False,5138.0,True,295.0,172.0,123.0,42.0,62.0,0.0,130.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5141.0,0,54.0,46.0,F,Brno - mesto,387570.0,1.0,100.0,9897.0,0.0,0.0,0.0,1.0,140.0,37417.0,1.78,True,4266.0,2.0,monthly,54.0,Brno - mesto,2.0,False,True,True,False,5141.0,False,119.0,72.0,47.0,0.0,24.0,0.0,53.0,19.0,False,0.0,0.0,False,False,False,98.0,98.0
5143.0,1,77.0,26.0,M,Vsetin,148545.0,4.0,53.5,8909.0,8.0,35.0,12.0,3.0,113.0,7050.0,4.785,True,4268.0,2.0,monthly,77.0,Vsetin,2.0,False,True,False,True,5143.0,False,141.0,80.0,61.0,0.0,39.0,0.0,61.0,19.0,True,41988.0,12.0,False,False,False,98.0,98.0
5144.0,1,77.0,33.0,F,Vsetin,148545.0,4.0,53.5,8909.0,8.0,35.0,12.0,3.0,113.0,7050.0,4.785,False,4268.0,2.0,monthly,77.0,Vsetin,2.0,False,True,False,True,5144.0,False,141.0,80.0,61.0,0.0,39.0,0.0,61.0,19.0,True,41988.0,12.0,False,False,False,98.0,98.0
5145.0,0,26.0,49.0,F,Plzen - mesto,170449.0,1.0,100.0,10787.0,0.0,0.0,0.0,1.0,131.0,12302.0,2.865,True,4269.0,4.0,monthly,26.0,Plzen - mesto,0.0,False,False,False,False,5145.0,False,206.0,112.0,94.0,0.0,58.0,0.0,112.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5149.0,0,15.0,37.0,M,Cesky Krumlov,58796.0,5.0,51.9,9045.0,22.0,16.0,7.0,1.0,124.0,3724.0,3.365,True,4273.0,3.0,monthly,15.0,Cesky Krumlov,2.0,False,True,True,False,5149.0,False,140.0,77.0,63.0,0.0,33.0,0.0,56.0,21.0,False,0.0,0.0,False,False,False,98.0,98.0
5152.0,0,43.0,24.0,F,Hradec Kralove,161854.0,6.0,76.3,9425.0,73.0,21.0,6.0,1.0,125.0,7976.0,2.11,True,4276.0,5.0,monthly,43.0,Hradec Kralove,1.0,False,False,True,False,5152.0,False,311.0,175.0,136.0,0.0,82.0,0.0,175.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5159.0,0,39.0,35.0,M,Most,119895.0,4.0,89.9,10446.0,17.0,4.0,3.0,2.0,90.0,9690.0,8.37,True,4283.0,5.0,monthly,39.0,Most,0.0,False,False,False,False,5159.0,True,236.0,133.0,103.0,22.0,53.0,0.0,111.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5163.0,0,43.0,42.0,F,Hradec Kralove,161854.0,6.0,76.3,9425.0,73.0,21.0,6.0,1.0,125.0,7976.0,2.11,True,4286.0,3.0,monthly,43.0,Hradec Kralove,0.0,False,False,False,False,5163.0,False,100.0,53.0,47.0,0.0,21.0,0.0,53.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5164.0,0,9.0,28.0,M,Nymburk,81344.0,6.0,55.3,8899.0,61.0,23.0,4.0,2.0,149.0,5474.0,3.68,True,4287.0,6.0,monthly,1.0,Hl.m. Praha,0.0,False,False,False,False,5164.0,False,300.0,167.0,133.0,0.0,71.0,0.0,167.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5171.0,1,64.0,43.0,F,Zlin,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,True,4293.0,3.0,after transaction,64.0,Zlin,2.0,False,True,False,True,5171.0,False,208.0,120.0,88.0,0.0,61.0,0.0,79.0,41.0,True,164196.0,36.0,False,False,False,98.0,98.0
5175.0,1,63.0,50.0,F,Vyskov,86513.0,5.0,50.5,8288.0,38.0,36.0,5.0,1.0,110.0,3022.0,4.15499999999999,True,4296.0,6.0,monthly,63.0,Vyskov,0.0,False,False,False,False,5175.0,True,355.0,211.0,144.0,1.0,73.0,0.0,210.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5180.0,0,1.0,56.0,M,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,4301.0,2.0,monthly,1.0,Hl.m. Praha,0.0,False,False,False,False,5180.0,False,83.0,45.0,38.0,0.0,20.0,0.0,45.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5189.0,0,74.0,38.0,F,Ostrava - mesto,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,True,4309.0,2.0,weekly,74.0,Ostrava - mesto,1.0,False,False,False,True,5189.0,False,38.0,6.0,32.0,0.0,15.0,0.0,6.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5200.0,1,33.0,39.0,F,Decin,133777.0,11.0,84.7,8705.0,24.0,17.0,7.0,3.0,116.0,9509.0,6.68,True,4318.0,6.0,weekly,33.0,Decin,2.0,False,True,True,False,5200.0,True,415.0,272.0,143.0,7.0,7.0,68.0,201.0,64.0,False,0.0,0.0,False,False,False,98.0,98.0
5201.0,0,33.0,45.0,M,Decin,133777.0,11.0,84.7,8705.0,24.0,17.0,7.0,3.0,116.0,9509.0,6.68,False,4318.0,6.0,weekly,33.0,Decin,2.0,False,True,True,False,5201.0,False,415.0,272.0,143.0,7.0,7.0,68.0,201.0,64.0,False,0.0,0.0,False,False,False,98.0,98.0
5203.0,1,61.0,54.0,F,Trebic,117897.0,6.0,53.8,8814.0,139.0,28.0,5.0,1.0,107.0,4171.0,5.25,True,4320.0,3.0,monthly,61.0,Trebic,1.0,False,False,False,True,5203.0,False,196.0,112.0,84.0,0.0,54.0,0.0,101.0,11.0,True,51360.0,12.0,False,True,False,98.0,98.0
5204.0,1,47.0,36.0,M,Pardubice,162580.0,6.0,72.8,9538.0,83.0,26.0,5.0,1.0,111.0,11489.0,1.66,True,4321.0,6.0,monthly,47.0,Pardubice,0.0,False,False,False,False,5204.0,True,448.0,240.0,208.0,3.0,140.0,0.0,237.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5212.0,0,72.0,53.0,F,Olomouc,226122.0,4.0,62.6,8994.0,32.0,50.0,7.0,4.0,110.0,18880.0,4.295,True,4328.0,5.0,monthly,72.0,Olomouc,0.0,False,False,False,False,5212.0,False,274.0,156.0,118.0,0.0,64.0,0.0,156.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5213.0,0,1.0,19.0,M,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,4329.0,5.0,monthly,1.0,Hl.m. Praha,0.0,False,False,False,False,5213.0,False,342.0,150.0,192.0,0.0,133.0,0.0,150.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5214.0,0,47.0,23.0,M,Pardubice,162580.0,6.0,72.8,9538.0,83.0,26.0,5.0,1.0,111.0,11489.0,1.66,True,4330.0,4.0,monthly,47.0,Pardubice,3.0,False,True,True,False,5214.0,False,250.0,160.0,90.0,0.0,49.0,0.0,94.0,66.0,False,0.0,0.0,False,False,False,98.0,98.0
5215.0,0,47.0,26.0,F,Pardubice,162580.0,6.0,72.8,9538.0,83.0,26.0,5.0,1.0,111.0,11489.0,1.66,False,4330.0,4.0,monthly,47.0,Pardubice,3.0,False,True,True,False,5215.0,False,250.0,160.0,90.0,0.0,49.0,0.0,94.0,66.0,False,0.0,0.0,False,False,False,98.0,98.0
5217.0,0,74.0,59.0,F,Ostrava - mesto,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,True,4332.0,2.0,monthly,74.0,Ostrava - mesto,2.0,False,True,True,False,5217.0,False,61.0,32.0,29.0,0.0,17.0,0.0,24.0,8.0,False,0.0,0.0,False,False,False,98.0,98.0
5223.0,1,2.0,22.0,F,Benesov,88884.0,5.0,46.7,8507.0,80.0,26.0,6.0,2.0,132.0,4833.0,1.76,True,4336.0,2.0,monthly,2.0,Benesov,2.0,False,True,True,False,5223.0,True,109.0,61.0,48.0,1.0,30.0,0.0,45.0,15.0,False,0.0,0.0,False,False,False,98.0,98.0
5224.0,1,29.0,50.0,M,Rokycany,45714.0,6.0,55.6,8843.0,52.0,10.0,5.0,1.0,113.0,1706.0,3.21,True,4337.0,6.0,monthly,29.0,Rokycany,1.0,False,False,False,True,5224.0,True,407.0,242.0,165.0,1.0,104.0,0.0,217.0,24.0,True,51408.0,24.0,True,False,False,98.0,98.0
5232.0,1,74.0,51.0,F,Ostrava - mesto,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,True,4342.0,3.0,monthly,74.0,Ostrava - mesto,2.0,False,True,False,True,5232.0,True,245.0,153.0,92.0,1.0,60.0,0.0,110.0,42.0,True,100128.0,24.0,False,False,False,98.0,98.0
5233.0,1,66.0,32.0,M,Zdar nad Sazavou,125832.0,5.0,48.3,8512.0,151.0,41.0,2.0,3.0,102.0,4350.0,3.815,True,4343.0,6.0,monthly,31.0,Tachov,0.0,False,False,False,False,5233.0,True,303.0,177.0,126.0,33.0,65.0,0.0,144.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
5236.0,0,25.0,21.0,M,Klatovy,88757.0,10.0,61.7,8554.0,60.0,33.0,3.0,2.0,113.0,4040.0,2.575,True,4346.0,3.0,monthly,25.0,Klatovy,3.0,False,True,True,False,5236.0,False,255.0,159.0,96.0,0.0,62.0,0.0,99.0,60.0,False,0.0,0.0,False,False,False,98.0,98.0
5237.0,0,1.0,22.0,M,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,4347.0,6.0,monthly,1.0,Hl.m. Praha,0.0,False,False,False,False,5237.0,False,349.0,163.0,186.0,0.0,117.0,0.0,163.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
